"Gene","Correlation_with_PCoA2"
"group_2217.Type.II.secretion.system.protein.I.type.II.secretion.system.minor.pseudopilin.GspI",0.54458827263082
"group_2216.type.II.secretion.system.major.pseudopilin.GspG",0.54458827263082
"group_1838.type.II.secretion.system.minor.pseudopilin.GspH",0.54458827263082
"group_1837.type.II.secretion.system.protein.GspC",0.54458827263082
"stcE.metalloprotease.StcE",0.54458827263082
"group_2468.Phage.tail.assembly.protein",0.542493676328005
"group_1847.hypothetical.protein",-0.537922402622483
"kfrA.KfrA.N.terminal.DNA.binding.domain.containing.protein",-0.532969489349497
"group_1851.Orf621.protein",-0.532969489349497
"group_1849.hypothetical.protein",-0.532969489349497
"repB.RepFIB.replication.protein.A",-0.532969489349497
"group_1841.GspS.family.T2SS.pilot.lipoprotein.variant.EptO",0.530016878451399
"group_2219.Type.II.secretion.system.protein.M",-0.52865185786305
"gspL.type.II.secretion.system.protein.GspL",-0.52865185786305
"gspK.type.II.secretion.system.minor.pseudopilin.GspK",-0.52865185786305
"group_2356.Orf369.protein.putative.site.specific.recombinase.hypothetical.protein",-0.527794776618067
"group_1855.type.II.toxin.antitoxin.system.toxin.CcdB",-0.527794776618067
"ccdA.type.II.toxin.antitoxin.system.antitoxin.CcdA",-0.527794776618067
"ehxD.enterohemolysin.T1SS.ABC.transporter.subunit.EhxD",-0.527794776618067
"group_2332.Phage.tail.assembly.protein.C40.family.peptidase.Phage.tail.protein",0.521173625312837
"group_2428.hypothetical.protein.RTX.C.terminal.domain.containing.protein.enterohemolysin.EhxA",0.519085759218167
"group_2383.enterohemolysin.activating.lysine.acyltransferase.EhxC.toxin.activating.lysine.acyltransferase",0.519085759218167
"group_2220.Transposase.IS3.family.transposase",0.519085759218167
"group_1845.enterohemolysin.T1SS.ABC.transporter.permease.ATPase.EhxB",0.519085759218167
"group_1648.Ail.Lom.family.protein",0.519038221725815
"group_2252.type.II.secretion.system.minor.pseudopilin.GspK.hypothetical.protein",0.502604336140326
"group_2247.General.secretion.pathway.protein.L.type.II.secretion.system.protein.GspL",0.502604336140326
"group_2218.Prepilin.leader.peptidase.N.methyltransferase",0.502604336140326
"group_1843.IS3.family.IS911.transposase.ORF.A",0.502604336140326
"group_1839.Type.II.secretion.system.protein.M",0.502604336140326
"group_2436.Shiga.toxin.2c.A.unit.protein.Shiga.toxin.Stx2.subunit.A",-0.49502242698118
"group_2351.Spanin.inner.membrane.subunit",-0.49201675459884
"group_2278.Prophage.protein",-0.49201675459884
"group_2208.helix.turn.helix.domain.containing.protein.Replication.protein",-0.49201675459884
"group_2156.Transcriptional.regulator",-0.49201675459884
"group_1801.hypothetical.protein",-0.49201675459884
"group_1800.DUF3024.domain.containing.protein",-0.49201675459884
"group_1799.DNA.binding.protein",-0.49201675459884
"group_1798.Regulatory.protein",-0.49201675459884
"group_1797.hypothetical.protein",-0.49201675459884
"group_1796.Prophage.protein",-0.49201675459884
"group_1795.NinA",-0.49201675459884
"group_1794.Antitermination.protein.Q",-0.49201675459884
"stxB2.Shiga.toxin.Stx2a.subunit.B",-0.49201675459884
"group_1769.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",-0.49201675459884
"group_1762.N.acetyltransferase",-0.49201675459884
"group_1761.DNA.transfer.protein",-0.49201675459884
"group_1760.Unassigned.protein",-0.49201675459884
"group_1759.Bacteriocin",-0.49201675459884
"group_1757.Unassigned.protein",-0.49201675459884
