"Gene","Correlation_with_PCoA2"
"group_2414.Prophage.protein.Bacteriophage.protein",-0.22227944767322
"group_2211.Carbohydrate.transporter",0.220947627570348
"group_1831.Glycosyltransferase.family.1.protein",0.220947627570348
"group_2481.incFII.family.plasmid.replication.initiator.RepA",0.218810148742296
"group_2480.Positive.regulator.of.RepFIC.repA1.expression",0.218810148742296
"group_2410.Fertility.inhibition.protein",0.218810148742296
"group_2359.Transposase",0.218810148742296
"group_1892.Gene.expression.modulator",0.218810148742296
"group_1890.Uncharacterized.endonuclease",0.218810148742296
"group_1859.AreA",0.218810148742296
"cptA.phosphoethanolamine.transferase.CptA.Inner.membrane.protein",0.210549087552093
"group_2194.Terminase.large.subunit..Gp2..Phage.terminase.large.subunit.family.protein",0.203211806018519
"group_1285.hypothetical.protein",0.20035170611941
"group_1673.SAR.endolysin",-0.193772161001773
"group_1626.Holin",-0.193772161001773
"group_1512.DUF1327.domain.containing.protein",-0.193772161001773
"group_1563.DUF1378.domain.containing.protein",0.183198808128538
"group_2380.hypothetical.protein.TraI.like.middle.domain.containing.protein",-0.18104374905711
"group_2358.Transporter.hypothetical.protein",-0.18104374905711
"group_2253.hypothetical.protein.YopT.type.cysteine.protease.domain.containing.protein.TcdA.TcdB.catalytic.glycosyltransferase.domain.containing.protein.toxin.B.Glycosyltransferase.sugar.binding.region.containing.DXD.motif.family.protein",-0.18104374905711
"group_2223.Transposase",-0.18104374905711
"group_2222.TolA.family.protein",-0.18104374905711
"group_1886.conjugal.transfer.pilus.acetylase.TraX",-0.18104374905711
"group_1885.AAA.family.ATPase",-0.18104374905711
"group_1878.Transposase",-0.18104374905711
"group_1863.Methyltransferase.small.domain.containing.protein",-0.18104374905711
"group_1883.Transposase",-0.18104374905711
"group_1881.Transposase",-0.18104374905711
"flmC.Protein.FlmC",-0.18104374905711
"group_1874.Protein.PsiA",-0.18104374905711
"group_1870.Uncharacterized.protein.YubM",-0.18104374905711
"group_1868.UPF0401.protein.YubL",-0.18104374905711
"group_1866.Single.stranded.DNA.binding.protein",-0.18104374905711
"group_1872.conjugation.system.SOS.inhibitor.PsiB",-0.18104374905711
"group_2471.DedA.family.protein.DUF6404.domain.containing.protein",0.178682219371306
"group_2461.YdeA.protein",0.178682219371306
"group_2292.Resolvase",0.178682219371306
"group_735.YedA.protein",0.178682219371306
"group_2666.Conjugal.transfer.outer.membrane.protein.TraH",-0.17838329531912
"group_2665.hypothetical.protein",-0.17838329531912
"group_2664.TraF.protein",-0.17838329531912
"group_2662.Lytic.transglycosylase.domain.containing.protein",-0.17838329531912
"group_2661.YgeA",-0.17838329531912
"group_2660.Conjugal.transfer.protein.TraK",-0.17838329531912
"group_2659.hypothetical.protein",-0.17838329531912
"group_2658.plasmid.replication.initiator.RepA",-0.17838329531912
"group_2655.Conjugal.transfer.protein",-0.17838329531912
"hicB...copG.Antitoxin.HicB.CopG.family.transcriptional.regulator",-0.17838329531912
"group_2653.Toxin.co.regulated.pilus.biosynthesis.protein.Q.C.terminal.domain.containing.protein",-0.17838329531912
"group_2651.Conjugal.transfer.prepropilin.TraC",-0.17838329531912
"virB11.P.type.DNA.transfer.ATPase.VirB11",-0.17838329531912
"pilV.shufflon.system.plasmid.conjugative.transfer.pilus.tip.adhesin.PilV.Bacterial.shufflon.protein.N.terminal.domain.containing.protein",-0.17838329531912
"group_2650.hypothetical.protein",-0.17838329531912
"group_2649.Membrane.protein",-0.17838329531912
"group_2648.Type.4.secretion.system.PilS.N.terminal.domain.containing.protein",-0.17838329531912
"group_2646.YahA",-0.17838329531912
"group_2644.Prophage.protein",-0.17838329531912
"yajA.YajA.protein",-0.17838329531912
"group_2643.YagA.protein",-0.17838329531912
"eexN.EexN.family.lipoprotein",-0.17838329531912
"group_2641.YddA.protein",-0.17838329531912
"group_2640.CPBP.family.intramembrane.metalloprotease",-0.17838329531912
"yhaA.YhaA.protein",-0.17838329531912
