"Gene","Correlation_with_PCoA1"
"group_1836.Transposase",0.833983742157538
"group_2251.General.secretory.pathway.protein.E.type.II.secretion.system.ATPase.GspE",0.833983742157538
"gspJ.type.II.secretion.system.minor.pseudopilin.GspJ",0.833983742157538
"group_2246.General.secretion.pathway.protein.F.type.II.secretion.system.inner.membrane.protein.GspF",0.833983742157538
"group_2217.Type.II.secretion.system.protein.I.type.II.secretion.system.minor.pseudopilin.GspI",0.833983742157538
"group_2216.type.II.secretion.system.major.pseudopilin.GspG",0.833983742157538
"group_1838.type.II.secretion.system.minor.pseudopilin.GspH",0.833983742157538
"group_1837.type.II.secretion.system.protein.GspC",0.833983742157538
"stcE.metalloprotease.StcE",0.833983742157538
"group_2252.type.II.secretion.system.minor.pseudopilin.GspK.hypothetical.protein",0.833983742157538
"group_2247.General.secretion.pathway.protein.L.type.II.secretion.system.protein.GspL",0.833983742157538
"group_2218.Prepilin.leader.peptidase.N.methyltransferase",0.833983742157538
"group_1843.IS3.family.IS911.transposase.ORF.A",0.833983742157538
"group_1839.Type.II.secretion.system.protein.M",0.833983742157538
"group_2256.type.II.toxin.antitoxin.system.toxin.CcdB",0.833983742157538
"repA...repB.Protein.RepA.RepFIB.replication.protein.A",0.833983742157538
"group_1854.type.II.toxin.antitoxin.system.antitoxin.CcdA",0.833983742157538
"group_1853.KfrA.N.terminal.DNA.binding.domain.containing.protein",0.833983742157538
"group_1852.Orf621.protein",0.833983742157538
"group_1850.hypothetical.protein",0.833983742157538
"group_1841.GspS.family.T2SS.pilot.lipoprotein.variant.EptO",0.833983742157538
"group_2140.Derepression.protein",-0.805319297503816
"group_2139.Major.tail.tube.protein.FII.phage.major.tail.tube.protein",-0.805319297503816
"group_2138.Tail.fiber.component.of.prophage.CP.933T",-0.805319297503816
"group_2128.Tail.fiber.protein.of.prophage.CP.933T.Phage.tail.tape.measure.protein.domain.containing.protein",-0.805319297503816
"tnp...insI1.IS30.family.transposase.IS30.family.IS30.transposase",-0.805319297503816
"group_1297.Prophage.membrane.protein",-0.805319297503816
"group_1141.DNA.binding.protein",-0.805319297503816
"group_1140.hypothetical.protein",-0.805319297503816
"group_1044.DUF4754.domain.containing.protein",-0.805319297503816
"group_1005.MarR.family.transcriptional.regulator",-0.805319297503816
"group_973.Prophage.protein",-0.805319297503816
"group_921.Ead.Ea22.like.family.protein",-0.805319297503816
"group_896.Peptide.transporter",-0.805319297503816
"group_876.Tail.assembly.protein.of.prophage.CP.933T",-0.805319297503816
"group_839.DUF2511.domain.containing.protein",-0.805319297503816
"group_829.DUF4761.domain.containing.protein",-0.805319297503816
"group_796.Phage.protein",-0.805319297503816
"group_795.Phage.tail.protein.E",-0.805319297503816
"group_745.Transcriptional.regulator",-0.805319297503816
"group_726.Prophage.protein",-0.805319297503816
"group_725.Tail.fiber.assembly.protein.of.prophage.CP.933T",-0.805319297503816
"group_633.Phage.tail.protein",-0.805319297503816
"group_537.Serine.acetyltransferase",-0.805319297503816
"group_456.Transmembrane.protein",-0.805319297503816
"parM.Plasmid.segregation.protein.parM..Protein.stbA...ParA.locus.protein.",-0.805319297503816
"group_227.Integrase",-0.805319297503816
"group_147.Major.tail.sheath.protein.FI",-0.805319297503816
"group_21.Phage.replication.protein",-0.805319297503816
"group_2449.phage.tail.tip.protein.Putative.host.specificity.protein",0.805319297503816
"group_173.exonuclease",-0.805319297503816
"group_2115.Dienelactone.hydrolase.and.related.enzymes.Alpha.beta.hydrolase",-0.805292016292772
"group_2403.head.tail.connector.protein",0.791027029414273
"group_2339.phage.head.closure.protein",0.791027029414273
"group_1699.Gp11",0.791027029414273
"group_1695.HK97.gp10.family.putative.phage.morphogenesis.protein",0.791027029414273
"group_2219.Type.II.secretion.system.protein.M",-0.759052802224826
"gspL.type.II.secretion.system.protein.GspL",-0.759052802224826
"gspK.type.II.secretion.system.minor.pseudopilin.GspK",-0.759052802224826
"group_1937.SAR.endolysin",-0.720168862086329
"group_1935.hypothetical.protein",-0.720168862086329
"group_1933.Phage.protein",-0.720168862086329
"group_1932.DUF1378.domain.containing.protein",-0.720168862086329
"group_1206.YlcI.YnfO.family.protein",-0.720168862086329
"group_941.Putative.prophage.protein",-0.720168862086329
"group_1808.Enterobacterial.Ail.Lom.protein",0.720168862086329
"group_2390.Tail.component.encoded.by.cryptic.prophage.CP.933M.partial.DUF1983.domain.containing.protein.Host.specificity.protein.J.host.specificity.protein.J",0.720168862086329
"group_2415.Bacteriophage.protein.Prophage.protein",0.720168862086329
"group_2412.Prophage.protein",0.720168862086329
"group_2365.Single.stranded.DNA.binding.protein",0.720168862086329
"group_1922.hypothetical.protein",0.720168862086329
"group_1912.Phage.protein",0.720168862086329
"group_2381.Phage.tail.tape.measure.protein.phage.tail.tape.measure.protein.Tail.length.tape.measure.protein.Putative.tail.component",0.694221054707524
"group_1563.DUF1378.domain.containing.protein",0.692686257133651
"group_2197.Bacteriophage.protein",-0.682228389457218
"group_2346.DNase.Dnase",-0.682228389457218
"group_2194.Terminase.large.subunit..Gp2..Phage.terminase.large.subunit.family.protein",0.58721950609716
"group_1487.IS3.family.IS1203.transposase.ORF.A",-0.582780586548105
"group_1471.IS3.family.IS1203.transposase.ORF.B",-0.582780586548105
"group_881.phage.terminase.large.subunit.family.protein",0.570757322159307
"group_1628.Holin",0.566137196132233
"group_2112.fimbria.pilus.outer.membrane.usher.protein.Usher.protein.hypothetical.protein",0.551741427306478
"group_2314.DUF1737.domain.containing.protein",0.551741427306478
"group_2281.Antirepressor.protein.ant.Uncharacterized.protein.ORF36",0.551741427306478
"group_2280.Protein.ninG",0.551741427306478
"group_2182.NinB.protein",0.551741427306478
"group_1791.DUF826.domain.containing.protein",0.551741427306478
"group_1556.phage.N.6.adenine.methyltransferase",0.551741427306478
"group_396.DNA.binding.protein.Roi",0.551741427306478
"group_2440.Ail.Lom.family.outer.membrane.beta.barrel.protein.Enterobacterial.Ail.Lom.protein",0.551741427306478
"group_2418.hypothetical.protein",0.551741427306478
"group_1493.IS3.family.IS1203.transposase.ORF.A",0.539154478205312
"group_1477.IS3.family.IS1203.transposase.ORF.B",0.539154478205312
"group_1807.Enterobacterial.Ail.Lom.protein",0.518035579405915
"group_692.phage.minor.tail.protein.L",0.51691854532619
"group_2393.Prophage.protein.Bacteriophage.protein",-0.514467940426616
"group_2370.Antitermination.protein.NusG",-0.514467940426616
"group_2369.Phage.protein",-0.514467940426616
"group_2306.Tyr.recombinase.domain.containing.protein",-0.514467940426616
"group_2305.AlpA.family.phage.regulatory.protein",-0.514467940426616
"group_2297.hypothetical.protein",-0.514467940426616
"group_1943.Terminase.small.subunit",-0.514467940426616
"group_1942.Phage.major.capsid.protein",-0.514467940426616
"group_1263.hypothetical.protein",-0.514467940426616
"group_1627.Holin",-0.489253575128975
"group_2439.Inner.membrane.protein",0.489164903724974
"group_2392.Phage.tail.protein",0.489164903724974
"group_2454.Spanin.inner.membrane.subunit.Lysis.protein",0.489164903724974
"group_2451.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein.Prophage.tail.fiber.C.terminus.family.protein.Phage.tail.protein",0.489164903724974
"group_2375.Terminase.small.subunit.DUF1441.domain.containing.protein",0.489164903724974
"group_1939.Z.protein",0.489164903724974
"group_1595.phage.tail.assembly.chaperone.G",0.489164903724974
"group_2321.Minor.tail.protein.M",0.489164903724974
"group_1599.Tape.measure.protein",0.489164903724974
"group_1597.phage.tail.assembly.protein.T",0.489164903724974
"group_1566.Holin",0.489164903724974
"group_1930.ClpP.like.prohead.protease.major.capsid.protein.fusion.protein",0.489164903724974
"group_1929.Terminase.large.subunit",0.489164903724974
"group_1928.Prophage.protein",0.489164903724974
"group_1925.ClpP.like.prohead.protease.major.capsid.protein.fusion.protein",0.489164903724974
"group_1586.DUF2190.domain.containing.protein",0.489164903724974
"group_1584.phage.portal.protein",0.489164903724974
"group_1581.Phage.protein",0.489164903724974
"group_1931.DUF1737.domain.containing.protein",0.489164903724974
"group_1593.Minor.tail.protein.U",0.489164903724974
"group_965.DNA.breaking.rejoining.protein",0.489164903724974
"group_1570.SAR.endolysin",0.489164903724974
"group_2366.DUF1378.domain.containing.protein",0.47368550308699
"group_1470.IS3.family.IS1203.transposase.ORF.B",-0.46581872721494
"group_2141.ClpP.like.prohead.protease.major.capsid.protein.fusion.protein",0.463293152714122
"group_1116.Prophage.protein",0.463293152714122
"group_802.Phage.portal.protein",0.463293152714122
"group_461.hypothetical.protein",0.463293152714122
"group_204.phage.portal.protein",0.463293152714122
"group_2110.phage.tail.assembly.chaperone.G",0.463293152714122
"group_986.DNA.breaking.rejoining.protein",0.463293152714122
"group_889.phage.tail.assembly.protein.T",0.463293152714122
"group_879.DUF2190.domain.containing.protein",0.463293152714122
"group_750.Phage.tail.protein",0.463293152714122
"group_534.Phage.tail.protein",0.463293152714122
"group_373.Phage.tail.protein",0.463293152714122
"group_2452.phage.minor.tail.protein.L",0.463293152714122
"group_2332.Phage.tail.assembly.protein.C40.family.peptidase.Phage.tail.protein",0.463293152714122
"group_2402.Putative.tail.component",0.463293152714122
"group_2387.hypothetical.protein",-0.463293152714122
"group_2386.SF3.helicase.domain.containing.protein",-0.463293152714122
"group_2266.Prophage.protein",-0.463293152714122
"group_2165.Prophage.protein",-0.463293152714122
"group_1146.host.cell.division.inhibitor.Icd.like.protein",-0.463293152714122
"group_2299.Prophage.protein",-0.463293152714122
"copG.CopG.family.transcriptional.regulator",-0.463293152714122
"group_553.ISSfl4.ORF3",-0.463293152714122
"group_2190.Ig.domain.containing.protein.Major.tail.protein.V.Phage.major.tail.protein",0.428336893163634
"resD.tyrosine.type.recombinase.integrase.Resolvase",-0.39358126835141
"group_1740.Host.specificity.protein.J",0.391629897820348
"group_723.Type.IV.conjugative.transfer.system.protein.TraV",-0.311239206100387
"group_592.Tail.fiber.protein",-0.305859564060288
"group_2385.tyrosine.type.recombinase.integrase.Resolvase",0.277199888570241
"group_1834.lauroyl.Kdo.2..lipid.IV.A..myristoyltransferase",-0.242892939452894
"putA1.Ribbon.helix.helix.protein.CopG.domain.containing.protein",-0.235324565255056
"group_1817.Ribbon.helix.helix.protein.CopG.domain.containing.protein",0.225415186911801
"group_2408.Uncharacterized.protein.Cytoplasmic.protein",-0.213909017584389
"group_2354.Toxin.antitoxin.system.toxin.component.RelE.family.IPF_101",-0.213909017584389
"group_1822.IS3.family.transposase",0.204308853844146
"group_1820.Cytoplasmic.protein",0.204308853844146
"group_1819.IPF_101",0.204308853844146
"group_2209.IS3.family.transposase",-0.201338277147542
"group_2213.lauroyl.Kdo.2..lipid.IV.A..myristoyltransferase",0.197184075817552
"katP.catalase.peroxidase.KatP",0.160574879133712
"group_2244.catalase.peroxidase.KatP",-0.156174687112543
"group_2342.phage.minor.tail.protein.L.Phage.minor.tail.protein",0.152680894599301
"group_2210.hypothetical.protein.Soluble.cytochrome.b562",0.148211194982712
"group_2245.IS3.family.transposase.IS3.family.IS629.transposase.ORF.B",0.14765323195887
"group_1653.IS3.family.IS629.transposase.ORF.B",-0.14765323195887
"group_1824.Soluble.cytochrome.b562",-0.143590916899047
"group_2200.Minor.tail.protein",0.143560302241255
"group_1959.Phage.terminase.large.subunit.family.protein",0.136238379000869
"group_1698.Gp11",0.131019009604801
"group_1694.HK97.gp10.family.putative.phage.morphogenesis.protein",0.131019009604801
"group_1692.phage.head.closure.protein",0.131019009604801
"rhmT.Inner.membrane.transport.protein.RhmT",-0.130675240327575
"group_89.Putative.tail.length.tape.measure.protein.from.putative.prophage",-0.130675240327575
"group_1649.Ail.Lom.family.protein",0.119708505907869
"group_1739.Host.specificity.protein.J",0.119708505907869
"group_2318.Inner.membrane.protein",0.119195567312869
"group_1736.TciB.TerA.like.protein",0.119195567312869
"group_1712.Prophage.protein",0.119195567312869
"group_1677.DUF3950.domain.containing.protein",0.119195567312869
"group_1671.DUF1737.domain.containing.protein",0.119195567312869
"group_1579.Spanin.inner.membrane.subunit",0.119195567312869
"group_1572.Antirepressor",0.119195567312869
"group_1155.Lipoprotein",0.119195567312869
"group_1114.Type.I.toxin.antitoxin.system.Hok.family.toxin",0.119195567312869
"group_1076.Phage.protein",0.119195567312869
"group_992.Prophage.protein",0.119195567312869
"group_959.DNA.binding.protein",0.119195567312869
"group_908.Crossover.junction.endodeoxyribonuclease.rusA",0.119195567312869
"group_899.Prophage.protein",0.119195567312869
"group_849.Protein.YgiW",0.119195567312869
"group_702.Co.chaperone.DjlA.N.terminal.domain.containing.protein",0.119195567312869
"group_663.Replication.protein",0.119195567312869
"group_566.DUF1133.domain.containing.protein",0.119195567312869
"group_563.DUF551.domain.containing.protein",0.119195567312869
"group_517.ARAC.type.regulatory.protein.from.phage.origin",0.119195567312869
"group_399.DUF1627.domain.containing.protein",0.119195567312869
"group_206.HNH.nuclease.domain.containing.protein",0.119195567312869
"group_2338.phage.portal.protein",0.119195567312869
"nleG24.DUF1076.domain.containing.protein",0.119195567312869
"group_2132.Host.specificity.protein.J.Putative.host.specificity.protein",0.119195567312869
"group_1738.Type.III.secretion.system.effector.NleG7.E3.Ubiquitin.Ligase",0.119195567312869
"group_1726.Phage.tail.protein",0.119195567312869
"group_1725.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",0.119195567312869
"group_1707.Phage.minor.tail.protein",0.119195567312869
"group_1687.phage.major.capsid.protein",0.119195567312869
"group_1684.Terminase.large.subunit",0.119195567312869
"group_1617.DUF1482.domain.containing.protein",0.119195567312869
"group_1458.IS66.like.element.accessory.protein.TnpA",0.119195567312869
"group_1446.IS66.family.insertion.sequence.element.accessory.protein.TnpB",0.119195567312869
"group_1433.IS66.family.ISEc8.transposase",0.119195567312869
"group_1260.hypothetical.protein",0.119195567312869
"group_1178.Cell.division.inhibition.protein",0.119195567312869
"group_1125.hypothetical.protein",0.119195567312869
"group_1060.Prophage.protein",0.119195567312869
"dicC.DNA.binding.transcriptional.regulator.DicC",0.119195567312869
"group_859.LexA.repressor",0.119195567312869
"group_717.Mutator.family.transposase",0.119195567312869
"group_708.Bacterial.toxin.YdaT.domain.containing.protein",0.119195567312869
"intQ.Putative.defective.protein.IntQ",0.119195567312869
"group_468.Ybl81",0.119195567312869
"group_297.IS256.family.transposase",0.119195567312869
"dnaT.DnaT.DNA.binding.domain.containing.protein",0.119195567312869
"group_134.Exodeoxyribonuclease.8",0.119195567312869
"group_1703.Putative.tail.component",0.119195567312869
"group_1723.DinI.like.protein.Z2083.ECs2153",0.119195567312869
"group_1681.Phage.terminase.small.subunit",0.119195567312869
"group_2463.SAR.endolysin",-0.115234133229363
"group_2316.DUF826.domain.containing.protein",-0.115234133229363
"group_1755.Antitermination.protein",-0.115234133229363
"group_1741.Integrase",-0.115234133229363
"group_1663.K....transporting.ATPase.subunit.F",-0.115234133229363
"group_1660.DUF977.domain.containing.protein",-0.115234133229363
"group_1256.DUF1391.domain.containing.protein",-0.115234133229363
"group_1231.hypothetical.protein",-0.115234133229363
"group_1223.Tail.component",-0.115234133229363
"group_1181.Cell.division.inhibition.protein",-0.115234133229363
"group_1180.DUF1482.domain.containing.protein",-0.115234133229363
"group_1158.Lipoprotein",-0.115234133229363
"group_1121.Type.I.toxin.antitoxin.system.Hok.family.toxin",-0.115234133229363
"group_1120.Phage.protein",-0.115234133229363
"group_991.Rha.family.transcriptional.regulator",-0.115234133229363
"group_934.IS1.transposase",-0.115234133229363
"group_912.Ybl81",-0.115234133229363
"group_911.hypothetical.protein",-0.115234133229363
"group_819.Bacteriophage.protein",-0.115234133229363
"group_805.DUF551.domain.containing.protein",-0.115234133229363
"group_789.DUF551.domain.containing.protein",-0.115234133229363
"group_784.Crossover.junction.endodeoxyribonuclease.rusA",-0.115234133229363
"dicA.Transcriptional.repressor.DicA",-0.115234133229363
"group_715.Bacterial.toxin.YdaT.domain.containing.protein",-0.115234133229363
"ospG.Protein.kinase.OspG",-0.115234133229363
"group_379.ATP.binding.protein",-0.115234133229363
"group_356.DUF1627.domain.containing.protein",-0.115234133229363
"group_254.DNA.binding.protein",-0.115234133229363
"group_208.DUF968.domain.containing.protein",-0.115234133229363
"group_200.Methyltransferase",-0.115234133229363
"group_32.exonuclease",-0.115234133229363
"group_1900.Antirepressor.protein.ant.N.terminal.domain.containing.protein",-0.115234133229363
"group_1945.Ig.domain.containing.protein",-0.110224275401618
"group_1702.Phage.tail.assembly.chaperone",0.110030741460987
"group_1701.Ig.like.domain.containing.protein",0.110030741460987
"group_1690.head.tail.connector.protein",0.110030741460987
"group_1672.SAR.endolysin",0.103312132793993
"group_1511.DUF1327.domain.containing.protein",0.103312132793993
"group_2212.serine.protease.autotransporter.EspP.hypothetical.protein",0.103260971139726
"group_1829.Transposase",0.10318282298672
"group_2468.Phage.tail.assembly.protein",0.0998906200369632
"espP.autotransporter.outer.membrane.beta.barrel.domain.containing.protein.serine.protease.autotransporter.EspP",-0.0983721111738054
"group_1828.Transposase",-0.0970699663123924
"group_2436.Shiga.toxin.2c.A.unit.protein.Shiga.toxin.Stx2.subunit.A",-0.096623283930064
"group_2343.Putative.tail.component.phage.tail.tape.measure.protein",0.0877190274312866
"group_2471.DedA.family.protein.DUF6404.domain.containing.protein",-0.0855346808683285
"group_2461.YdeA.protein",-0.0855346808683285
"group_2292.Resolvase",-0.0855346808683285
"group_735.YedA.protein",-0.0855346808683285
"group_493.Partial.O.replication.protein.for.prophage.CP.933H",0.0841009424309355
"group_1648.Ail.Lom.family.protein",0.0841009424309355
"group_1926.Prophage.protein",0.0841009424309355
"group_1923.ClpP.like.prohead.protease.major.capsid.protein.fusion.protein",0.0841009424309355
"group_2379.Protease.FtsH.inhibitory.lysogeny.factor.CIII.Protease.inhibitor.III",-0.0841009424309355
"group_2352.DUF1317.domain.containing.protein",-0.0841009424309355
"kil.Host.cell.division.inhibitory.peptide.Kil.Protein.kil",-0.0841009424309355
"group_2181.Restriction.alleviation.protein.Lar.family",-0.0841009424309355
"group_2179.Exonuclease",-0.0841009424309355
"group_1803.DUF1382.domain.containing.protein",-0.0841009424309355
"group_1802.Host.nuclease.inhibitor.Gam.family.protein",-0.0841009424309355
"group_1790.Terminase.small.subunit..Partial.",-0.0841009424309355
"group_1788.Large.subunit.terminase",-0.0841009424309355
"group_1786.WH2.domain.containing.protein",-0.0841009424309355
"group_1784.Phage.protein",-0.0841009424309355
"group_1782.N4.gp56.family.major.capsid.protein",-0.0841009424309355
"group_1780.Capsid.and.scaffold.protein",-0.0841009424309355
"group_1778.Phage.protein",-0.0841009424309355
"group_1776.Phage.protein",-0.0841009424309355
"group_1774.Phage.protein",-0.0841009424309355
"group_1772.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",-0.0841009424309355
"group_1767.hypothetical.protein",-0.0841009424309355
"group_1553.Prophage.protein",-0.0841009424309355
"group_1536.phage.recombination.protein.Bet",-0.0841009424309355
"group_1530.Cell.division.protein.ZapA",-0.0841009424309355
"group_1526.Phage.protein",-0.0841009424309355
"group_1523.Conjugal.transfer.protein.TraR",-0.0841009424309355
"group_648.Prophage.protein",-0.0841009424309355
"group_72.IgGFc.binding.protein.N.terminal.domain.containing.protein",-0.0841009424309355
"group_2351.Spanin.inner.membrane.subunit",-0.0841009424309355
"group_2278.Prophage.protein",-0.0841009424309355
"group_2208.helix.turn.helix.domain.containing.protein.Replication.protein",-0.0841009424309355
"group_2156.Transcriptional.regulator",-0.0841009424309355
"group_1801.hypothetical.protein",-0.0841009424309355
"group_1800.DUF3024.domain.containing.protein",-0.0841009424309355
"group_1799.DNA.binding.protein",-0.0841009424309355
"group_1798.Regulatory.protein",-0.0841009424309355
"group_1797.hypothetical.protein",-0.0841009424309355
"group_1796.Prophage.protein",-0.0841009424309355
"group_1795.NinA",-0.0841009424309355
"group_1794.Antitermination.protein.Q",-0.0841009424309355
"stxB2.Shiga.toxin.Stx2a.subunit.B",-0.0841009424309355
"group_1769.Bacteriophage.933W.L0121.tail.fibre.C.terminal.domain.containing.protein",-0.0841009424309355
"group_1762.N.acetyltransferase",-0.0841009424309355
"group_1761.DNA.transfer.protein",-0.0841009424309355
"group_1760.Unassigned.protein",-0.0841009424309355
"group_1759.Bacteriocin",-0.0841009424309355
"group_1757.Unassigned.protein",-0.0841009424309355
"ninH.Protein.ninH",-0.0841009424309355
"group_1539.Protein.ea10",-0.0841009424309355
"group_1332.NAD.P.H.quinone.oxidoreductase",-0.0841009424309355
"group_1306.Gp60",-0.0841009424309355
"group_1216.Hok.Gef.family.protein",-0.0841009424309355
"group_1098.Ead.Ea22.like.family.protein",-0.0841009424309355
"group_1087.C4.type.zinc.finger.protein",-0.0841009424309355
"group_1016.Eaa.protein",-0.0841009424309355
"group_976.Outer.membrane.protein",-0.0841009424309355
"group_952.Excisionase",-0.0841009424309355
"group_951.ASCH.domain.containing.protein",-0.0841009424309355
"group_950.DUF4752.domain.containing.protein",-0.0841009424309355
"group_923.ClpX.type.ZB.domain.containing.protein",-0.0841009424309355
"group_772.Antitermination.protein",-0.0841009424309355
"group_757.Bacteriophage.protein",-0.0841009424309355
"group_664.Crossover.junction.endodeoxyribonuclease.RuvC",-0.0841009424309355
"group_476.Antirepressor",-0.0841009424309355
"group_447.DUF551.domain.containing.protein",-0.0841009424309355
"group_407.Repressor.protein.of.bacteriophage.origin",-0.0841009424309355
"group_312.DUF551.domain.containing.protein",-0.0841009424309355
"group_210.Serine.threonine.kinase",-0.0841009424309355
"group_121.Integrase",-0.0841009424309355
"group_17.Putative.replication.protein.P",-0.0841009424309355
"group_0.Large.polyvalent.protein.associated.domain.containing.protein",-0.0841009424309355
"group_2309.ead.Ea22.like.family.protein.Ead.Ea22.like.family.protein",-0.0841009424309355
"group_1603.Phage.tail.assembly.protein",-0.0841009424309355
"group_2500.Rz.like.spanin",-0.0841009424309355
"group_1903.serum.resistance.lipoprotein.Bor",-0.0841009424309355
"group_1899.Phage.protein",-0.0841009424309355
"group_1765.DUF1983.domain.containing.protein",-0.0841009424309355
"group_1764.Small.toxic.polypeptide",-0.0841009424309355
"group_1568.Holin",-0.0841009424309355
"group_1314.Phage.protein",-0.0841009424309355
"group_1461.IS66.like.element.accessory.protein.TnpA",-0.0835174233926734
"group_1450.IS66.family.insertion.sequence.element.accessory.protein.TnpB",-0.0835174233926734
"group_1437.IS66.family.ISEc8.transposase",-0.0835174233926734
"group_2431.Putative.methylase.YubD.Methyltransferase",-0.0818122332615854
"group_2430.Cytoplasmic.protein",-0.0818122332615854
"group_2427.DUF1380.domain.containing.protein.Uncharacterized.protein.YubF",-0.0818122332615854
"group_1862.DUF3560.domain.containing.protein",-0.0818122332615854
"group_1860.YdaB",-0.0818122332615854
"yubG...ychA.Uncharacterized.protein.YubG.YchA",-0.0818122332615854
"group_2409.DUF1472.domain.containing.protein.KlcA.antirestriction.protein",-0.0818122332615854
"group_2357.Collagenase.protease.Uncharacterized.protein.YubJ",-0.0818122332615854
"group_381.Outer.membrane.protein.Lom",-0.0800062908858419
"group_1483.IS3.family.IS1203.transposase.ORF.A",0.0787619763901032
"group_2666.Conjugal.transfer.outer.membrane.protein.TraH",-0.0741917187679592
"group_2665.hypothetical.protein",-0.0741917187679592
"group_2664.TraF.protein",-0.0741917187679592
"group_2662.Lytic.transglycosylase.domain.containing.protein",-0.0741917187679592
"group_2661.YgeA",-0.0741917187679592
"group_2660.Conjugal.transfer.protein.TraK",-0.0741917187679592
"group_2659.hypothetical.protein",-0.0741917187679592
"group_2658.plasmid.replication.initiator.RepA",-0.0741917187679592
"group_2655.Conjugal.transfer.protein",-0.0741917187679592
"hicB...copG.Antitoxin.HicB.CopG.family.transcriptional.regulator",-0.0741917187679592
"group_2653.Toxin.co.regulated.pilus.biosynthesis.protein.Q.C.terminal.domain.containing.protein",-0.0741917187679592
"group_2651.Conjugal.transfer.prepropilin.TraC",-0.0741917187679592
"virB11.P.type.DNA.transfer.ATPase.VirB11",-0.0741917187679592
"pilV.shufflon.system.plasmid.conjugative.transfer.pilus.tip.adhesin.PilV.Bacterial.shufflon.protein.N.terminal.domain.containing.protein",-0.0741917187679592
"group_2650.hypothetical.protein",-0.0741917187679592
"group_2649.Membrane.protein",-0.0741917187679592
"group_2648.Type.4.secretion.system.PilS.N.terminal.domain.containing.protein",-0.0741917187679592
"group_2646.YahA",-0.0741917187679592
"group_2644.Prophage.protein",-0.0741917187679592
"yajA.YajA.protein",-0.0741917187679592
"group_2643.YagA.protein",-0.0741917187679592
"eexN.EexN.family.lipoprotein",-0.0741917187679592
"group_2641.YddA.protein",-0.0741917187679592
"group_2640.CPBP.family.intramembrane.metalloprotease",-0.0741917187679592
"yhaA.YhaA.protein",-0.0741917187679592
"group_2639.DUF1187.domain.containing.protein",-0.0741917187679592
"yaiB.YaiB.protein",-0.0741917187679592
"group_2638.Type.IV.pilus.biogenesis.protein.PilP",-0.0741917187679592
"group_2636.ATPase.T2SS.T4P.T4SS.family",-0.0741917187679592
"group_2635.Endonuclease",-0.0741917187679592
"group_2632.Conjugal.transfer.protein",-0.0741917187679592
"group_2631.PilR.protein",-0.0741917187679592
"pilO.PilO",-0.0741917187679592
"group_2628.PilM",-0.0741917187679592
"group_2627.Shufflon.specific.DNA.recombinase",-0.0741917187679592
"group_2623.PilN.family.type.IVB.pilus.formation.outer.membrane.protein",-0.0741917187679592
"group_2622.Protein.QmcA",-0.0741917187679592
"group_2621.Conjugal.transfer.protein.TraG",-0.0741917187679592
"cbiX.Cobalamin.biosynthesis.protein.CbiX",-0.0741917187679592
"group_2620.Conjugal.transfer.protein.TraI",-0.0741917187679592
"yggB.YggB.protein",-0.0741917187679592
"hopD.Leader.peptidase.HopD",-0.0741917187679592
"group_2617.hypothetical.protein",-0.0741917187679592
"group_2615.Hemolysin.expression.modulator.Hha",-0.0741917187679592
"group_2614.hypothetical.protein",-0.0741917187679592
"group_2613.DNA.topoisomerase",-0.0741917187679592
"group_2612.YaiA.protein",-0.0741917187679592
"group_2610.Conjugal.transfer.protein.TrbJ",-0.0741917187679592
"yafA...yceB.Protein.YafA.YceB.protein",-0.0741917187679592
"group_2609.Replication.initiation.leader.protein",-0.0741917187679592
"group_2608.CaiF.GrlA.family.transcriptional.regulator",-0.0741917187679592
"group_2607.CopG.family.transcriptional.regulator",-0.0741917187679592
"group_2606.Conjugal.transfer.protein.TraD",-0.0741917187679592
"group_2605.Conjugal.transfer.protein",-0.0741917187679592
"group_2604.DUF1187.domain.containing.protein",-0.0741917187679592
"yebA.YebA.protein",-0.0741917187679592
"group_2602.Modulator.protein",-0.0741917187679592
"group_2599.Inner.membrane.protein",-0.0741917187679592
"group_2597.Nickel.transporter.permease.subunit.B",-0.0741917187679592
"kikA.IncN.plasmid.KikA.protein",-0.0741917187679592
"group_2596.ProQ.FinO.domain.containing.protein",-0.0741917187679592
"group_2595.Peptidyl.arginine.deiminase",-0.0741917187679592
"group_2663.YciA.protein",-0.0741917187679592
"group_2654.Transposase",-0.0741917187679592
"group_2652.Exodeoxyribonuclease.V.subunit.beta",-0.0741917187679592
"ycgC.YcgC.protein",-0.0741917187679592
"group_2642.Transcriptional.regulator",-0.0741917187679592
"group_2637.Addiction.module.toxin.HicA.family",-0.0741917187679592
"group_2633.Bacterial.mobilization.protein..MobC.",-0.0741917187679592
"group_2630.hypothetical.protein.Prophage.protein",-0.0741917187679592
"group_2619.Phage.protein",-0.0741917187679592
"group_2618.Integral.membrane.protein",-0.0741917187679592
"group_2601.Phage.tail.protein",-0.0741917187679592
"group_1893.W0003",0.0728106245004644
"group_968.Secreted.protein",0.0728106245004644
"group_2477.head.tail.connector.protein",0.0672603143754163
"group_1750.phage.head.closure.protein",0.0672603143754163
"group_1691.phage.head.closure.protein",-0.0672603143754163
